"samples","level_1","level_2","category","Proteobacteria","Actinobacteria","Firmicutes","Chloroflexi","Cyanobacteria","Candidatus.Melainabacteria","Candidatus.Margulisbacteria","Armatimonadetes","Deinococcus.Thermus","Tenericutes","Candidatus.Nealsonbacteria","Candidatus.Portnoybacteria","Candidatus.Wolfebacteria","Candidatus.Falkowbacteria","Candidatus.Magasanikbacteria","Candidatus.Staskawiczbacteria","Candidatus.Nomurabacteria","Candidatus.Uhrbacteria","Candidatus.Moranbacteria","Candidatus.Yanofskybacteria","Candidatus.Jorgensenbacteria","Candidatus.Kuenenbacteria","Candidatus.Kaiserbacteria","Candidatus.Harrisonbacteria","Candidatus.Zambryskibacteria","Candidatus.Giovannonibacteria","Candidatus.Buchananbacteria","Candidatus.Taylorbacteria","Candidatus.Wildermuthbacteria","Candidatus.Tagabacteria","Candidatus.Ryanbacteria","Candidatus.Komeilibacteria","Candidatus.Azambacteria","Candidatus.Sungbacteria","Candidatus.Terrybacteria","Candidatus.Liptonbacteria","Candidatus.Campbellbacteria","Candidatus.Niyogibacteria","Candidatus.Kerfeldbacteria","Candidatus.Colwellbacteria","Candidatus.Spechtbacteria","Candidatus.Lloydbacteria","Candidatus.Brennerbacteria","Candidatus.Parcubacteria","Candidatus.Vogelbacteria","Candidatus.Yonathbacteria","Candidatus.Adlerbacteria","Candidatus.Andersenbacteria","Candidatus.Jacksonbacteria","Candidatus.Veblenbacteria","Candidatus.Roizmanbacteria","Candidatus.Shapirobacteria","Candidatus.Levybacteria","Candidatus.Woesebacteria","Candidatus.Gottesmanbacteria","Candidatus.Daviesbacteria","Candidatus.Pacebacteria","Candidatus.Curtissbacteria","Candidatus.Beckwithbacteria","Candidatus.Amesbacteria","Candidatus.Collierbacteria","Candidatus.Woykebacteria","Candidatus.Blackburnbacteria","Candidatus.Chisholmbacteria","Candidatus.Gracilibacteria","Candidatus.Atribacteria","Candidatus.Aminicenantes","Candidatus.Berkelbacteria","Candidatus.Rokubacteria","candidate.division.WWE3","Candidatus.Peregrinibacteria","candidate.division.WOR.3","Candidatus.Desantisbacteria","Candidatus.Doudnabacteria","Candidatus.Schekmanbacteria","Candidatus.Saccharibacteria","candidate.division.CPR1","Candidatus.Bipolaricaulota","Candidatus.Poribacteria","candidate.division.CPR2","Candidatus.Eisenbacteria","candidate.division.NC10","Candidatus.Edwardsbacteria","Candidatus.Handelsmanbacteria","Candidatus.Firestonebacteria","candidate.division.CPR3","Candidatus.Raymondbacteria","Candidatus.Lindowbacteria","Candidatus.Coatesbacteria","Candidatus.Fraserbacteria","Candidatus.Riflebacteria","Candidatus.Fischerbacteria","Candidatus.Glassbacteria","Candidatus.Dadabacteria","Candidatus.Abawacabacteria","Candidatus.Wirthbacteria","Candidatus.Wallbacteria","Candidatus.Delongbacteria","Bacteroidetes","Ignavibacteriae","Chlorobi","Balneolaeota","Candidatus.Marinimicrobia","Gemmatimonadetes","Candidatus.Cloacimonetes","candidate.division.Zixibacteria","Candidatus.Hydrogenedentes","Fibrobacteres","Candidatus.Latescibacteria","Candidatus.Fermentibacteria","Planctomycetes","Verrucomicrobia","Candidatus.Omnitrophica","Lentisphaerae","Chlamydiae","Kiritimatiellaeota","Nitrospirae","Acidobacteria","Elusimicrobia","Spirochaetes","Nitrospinae","Candidatus.Tectomicrobia","Fusobacteria","Thermotogae","Synergistetes","Caldiserica","Thermodesulfobacteria","Deferribacteres","Dictyoglomi","Aquificae","Calditrichaeota","Chrysiogenetes","Coprothermobacterota","Euryarchaeota","Candidatus.Woesearchaeota","Candidatus.Micrarchaeota","Candidatus.Diapherotrites","Candidatus.Aenigmarchaeota","Nanoarchaeota","Candidatus.Parvarchaeota","Crenarchaeota","Thaumarchaeota","Candidatus.Bathyarchaeota","Candidatus.Verstraetearchaeota","Candidatus.Korarchaeota","Candidatus.Heimdallarchaeota","Candidatus.Thorarchaeota","Candidatus.Odinarchaeota","Candidatus.Lokiarchaeota","Rhodothermaeota"
"DRR125227","free-living","groundwater","Porous Contaminated",0.8666417254944,0.0228322248419049,0.00943362079231694,0.0113521477084745,0.00151263420501257,5.30506470659262e-05,2.07229090101274e-05,0.000509783561649135,0.000758734775224132,0.00016647403571469,0.000622101728484025,0.000279897424363454,0.000340270165946292,0.000674185306462812,0.000638403750238659,0.000372459751275357,0.000631081655721747,0.000449963430973233,0.000424128871073941,0.000618647910315671,0.000215103795525123,0.00010402900323084,0.000853922003943984,0.000289568115234847,0.000374393889449635,0.000375913569443711,0.000269812275311859,0.000277825133462442,0.000114390457735903,0.000168131868435501,0.000128343883136056,0.000117291664997321,0.000393873423919155,0.000226156013663857,6.67277670126103e-05,0.000160809773918589,6.63133088324078e-05,7.47406251631929e-05,8.30297887672439e-05,6.17542688501797e-05,3.57815562241534e-05,8.97992723772188e-05,1.42297308536208e-05,3.53670980439508e-05,6.76948360997496e-05,5.62281597808124e-05,0.000205571257380464,1.82361599289121e-05,1.49204944872917e-05,3.73012362182294e-06,0.000728064869889144,0.000195071650148666,0.000538657481536579,0.00118769899173377,0.00078014844786793,0.000475521685419057,5.88530615887619e-05,0.00025364840628396,0.000142435461262943,8.49639269415224e-05,5.85767561352935e-05,5.78859925016226e-05,4.33799561945334e-05,6.53462397452685e-05,5.52610906936731e-06,6.50699342918001e-05,0.000530368317932528,0.000172967213871197,0.0042994510086945,0.000207781701008211,0.000280450035270391,8.37205524009148e-05,3.59197089508875e-05,0.000249089366301732,0.000321205089656975,0.000207229090101274,2.12755199170642e-05,6.85237524601547e-05,7.47406251631929e-05,1.56112581209627e-05,8.22008724068388e-05,0.00394688525006887,2.33478108180769e-05,0.000939024083612241,2.68016289864315e-05,1.20192872258739e-05,2.27951999111402e-05,5.58137016006099e-05,1.9617687196254e-05,1.92032290160514e-05,2.15518253705325e-05,1.27100508595448e-05,0.000219662835507351,3.66104725845585e-05,6.90763633670914e-06,1.29863563130132e-05,1.76835490219754e-05,2.76305453468366e-06,0.00810182850659942,0.00146027432158031,0.00021800500278654,4.91823707173691e-05,0.000264009860789023,0.001203172097128,9.11807996445607e-05,0.00014961940305312,8.2339025133573e-05,8.78651342029403e-05,3.46763344102799e-05,2.81831562537733e-05,0.0134397735621548,0.00324727984188697,0.00301103867917151,0.000516414892532375,7.22538760819776e-05,3.60578616776217e-05,0.0111045780221669,0.00420136257271323,0.0037889766834117,0.00106916395219584,0.00121767813343509,0.000172276450237526,0.000112180014108156,9.73976723475989e-05,0.000183604973829729,7.79181378780791e-05,3.35711125964064e-05,6.09253524897746e-05,8.15101087731679e-06,6.05108943095721e-05,3.05317526082544e-05,2.39004217250136e-05,2.34859635448111e-06,0.00180855734567719,0.000428549758329435,6.67277670126103e-05,4.11695125667865e-05,1.97558399229881e-05,2.94265307943809e-05,3.03935998815202e-06,7.83325960582817e-05,0.00292897595949141,0.00013939610127479,1.04996072317979e-05,1.65783272081019e-06,1.10522181387346e-05,1.38152726734183e-06,4.42088725549385e-06,5.11165088916476e-06,0
"DRR125228","free-living","groundwater","Porous Contaminated",0.00305243604388695,0.932506077718707,0.0610655028133716,0.000200028164465888,0.000244328305111017,7.08802250322062e-06,5.52448812751019e-06,3.23130437646822e-06,2.39741937608933e-06,0.000210555962595671,4.27366062694184e-06,0,4.89907437722602e-06,9.38120625426259e-07,1.71988781328147e-05,5.2117812523681e-07,8.02614312864688e-06,3.43977562656295e-06,1.14659187552098e-06,1.02150912546415e-05,5.2117812523681e-07,1.04235625047362e-07,7.29649375331534e-07,3.12706875142086e-07,1.04235625047362e-07,0,1.04235625047362e-07,2.08471250094724e-07,2.08471250094724e-07,0,0,2.08471250094724e-07,3.12706875142086e-07,3.12706875142086e-07,0,7.08802250322062e-06,1.04235625047362e-06,1.04235625047362e-07,0,3.12706875142086e-07,0,0,4.89907437722602e-06,2.08471250094724e-07,0,6.25413750284172e-07,1.04235625047362e-07,3.12706875142086e-07,0,0,1.699040688272e-05,2.60589062618405e-06,6.77531562807853e-06,1.82412343832884e-05,8.65155687893105e-06,1.07362693798783e-05,3.12706875142086e-07,2.71012625123141e-06,0,0,0,2.08471250094724e-07,3.12706875142086e-07,0,2.08471250094724e-07,8.75579250397841e-06,2.1889481259946e-06,8.33885000378896e-07,3.27299862648717e-05,6.8795512531259e-06,3.54401125161031e-06,7.71343625350479e-06,8.33885000378897e-06,3.12706875142086e-07,4.37789625198921e-06,1.66777000075779e-06,0,2.08471250094724e-07,2.52250212614616e-05,2.39741937608933e-06,2.08471250094724e-07,4.79483875217865e-06,0,1.45929875066307e-06,4.16942500189448e-07,4.06518937684712e-06,1.04235625047362e-07,2.08471250094724e-07,0,0,1.04235625047362e-07,1.04235625047362e-07,4.16942500189448e-07,4.16942500189448e-06,0,1.04235625047362e-07,1.04235625047362e-07,0,0.0013416167299846,7.19225812826798e-05,6.56684437798381e-06,2.50165500113669e-06,0.000124978514431787,2.11598318846145e-05,1.46972231316781e-05,1.16743900053046e-05,2.08471250094724e-07,1.04235625047362e-06,8.44308562883633e-06,1.04235625047362e-07,7.6300477534669e-05,5.17008700234916e-05,1.39675737563465e-05,4.48213187703657e-06,2.12640675096619e-05,4.48213187703657e-06,3.61697618914346e-05,5.86846569016648e-05,1.74073493829095e-05,8.18249656621792e-05,2.1889481259946e-05,7.29649375331534e-07,9.26654706671049e-05,3.43977562656295e-05,1.16743900053046e-05,1.01108556295941e-05,3.23130437646822e-06,1.25082750056834e-05,0,6.045666252747e-06,2.08471250094724e-07,0,0,0.000201383227591503,7.08802250322062e-06,1.04235625047362e-07,5.31601687741547e-06,0,6.25413750284172e-07,4.89907437722602e-06,1.99090043840462e-05,1.38633381312992e-05,4.58636750208393e-06,0,0,2.26191306352776e-05,0,0,1.04235625047362e-07,0
"DRR125229","free-living","groundwater","Porous Contaminated",0.0441390375482115,0.86345989425622,0.0855305400350498,0.000373960658314196,0.000386972440124032,1.0552862412702e-05,1.22945969856722e-05,1.48559713576872e-05,2.89947578912102e-05,0.000313204858209999,5.02029376914947e-06,9.22094773925414e-07,1.12700472368662e-05,2.56137437201504e-06,2.81751180921654e-05,2.56137437201504e-06,1.06553173875826e-05,6.9669382918809e-06,3.79083407058226e-06,1.68026158804187e-05,9.22094773925414e-07,1.02454974880602e-07,2.35646442225384e-06,7.17184824164211e-07,2.25400944737323e-06,1.12700472368662e-06,1.22945969856722e-06,8.19639799044812e-07,3.07364924641805e-07,4.09819899522406e-07,1.63927959808962e-06,6.14729849283609e-07,7.17184824164211e-07,1.33191467344782e-06,3.07364924641805e-07,8.40130794020933e-06,2.97119427153744e-06,3.07364924641805e-07,1.12700472368662e-06,1.02454974880602e-07,1.02454974880602e-07,5.12274874403008e-07,7.88903306580632e-06,1.02454974880602e-07,6.14729849283609e-07,1.22945969856722e-06,1.02454974880602e-07,3.07364924641805e-07,0,0,2.71505683433594e-05,3.89328904546286e-06,1.02454974880602e-05,2.96094877404938e-05,1.47535163828066e-05,1.83394405036277e-05,1.63927959808962e-06,4.81538381938827e-06,5.12274874403008e-07,4.09819899522406e-07,2.04909949761203e-07,6.14729849283609e-07,1.02454974880602e-07,5.12274874403008e-07,1.02454974880602e-07,1.72124357799411e-05,1.03479524629408e-05,1.43436964832842e-06,0.000217511911671517,9.11849276437354e-06,1.00405875382989e-05,1.34216017093588e-05,8.81112783973173e-06,1.22945969856722e-06,7.47921316628391e-06,2.86873929665684e-06,0,1.12700472368662e-06,3.74985208063002e-05,3.89328904546286e-06,2.25400944737323e-06,6.61859137728686e-05,3.07364924641805e-07,6.24975346771669e-06,8.19639799044812e-07,5.32765869379128e-06,2.04909949761203e-07,7.17184824164211e-07,5.12274874403008e-07,1.02454974880602e-07,2.04909949761203e-07,0,1.53682462320902e-06,7.37675819140331e-06,0,4.09819899522406e-07,1.02454974880602e-07,0,0.00293010982661032,0.000108294908448796,1.29093268349558e-05,5.32765869379128e-06,0.000197738101519561,6.43417242250178e-05,2.89947578912102e-05,1.64952509557768e-05,1.22945969856722e-06,2.35646442225384e-06,9.73322261365715e-06,6.14729849283609e-07,0.000177247106543441,0.000113315202217945,2.725302331824e-05,1.1065137287105e-05,2.94045777907326e-05,7.06939326676151e-06,7.96075154822274e-05,0.000277960346851072,4.71292884450767e-05,0.000138211761113931,3.63715160826135e-05,3.68837909570166e-06,0.000135957751666558,5.6042871259689e-05,2.05934499510009e-05,1.43436964832842e-05,5.02029376914947e-06,1.6700160905538e-05,1.02454974880602e-07,9.42585768901534e-06,7.17184824164211e-07,6.14729849283609e-07,0,0.000326421549969596,1.13725022117468e-05,7.17184824164211e-07,9.22094773925414e-06,1.02454974880602e-07,5.12274874403008e-07,6.9669382918809e-06,3.00193076400162e-05,4.36458192991363e-05,9.11849276437354e-06,3.07364924641805e-07,1.02454974880602e-07,2.97119427153744e-05,0,0,3.07364924641805e-07,6.14729849283609e-07
"DRR125230","free-living","groundwater","Porous Contaminated",0.094365876425625,0.850783774751395,0.0220122034538222,0.000883842194711983,0.000456134131531479,1.44874170746283e-05,7.79247433559553e-06,9.76803120940848e-05,0.000227298793648146,0.000124460083050216,1.86580371415668e-05,9.32901857078338e-06,1.79995181836291e-05,3.35844668548202e-05,5.16937381981055e-05,1.3170379158753e-05,3.62185426865708e-05,3.5121011090008e-05,0.000204360383279984,2.11823598136611e-05,6.91444905834533e-06,3.73160742831335e-06,2.61212519981935e-05,1.1963094402534e-05,1.40484044360032e-05,8.23148697422063e-06,1.24021070411591e-05,7.4632148566267e-06,6.5851895793765e-06,3.0730884703757e-06,5.81691746178258e-06,5.81691746178258e-06,1.0755809646315e-05,8.12173381456435e-06,4.06086690728218e-06,5.59741114247003e-06,3.5121011090008e-06,2.30481635278178e-06,6.47543641972023e-06,4.8291390248761e-06,1.53654423518785e-06,8.3412401338769e-06,1.3170379158753e-06,5.37790482315748e-06,5.81691746178258e-06,1.10850691252838e-05,3.62185426865708e-06,3.0730884703757e-06,1.09753159656275e-07,0,3.16089099810072e-05,1.36093917973781e-05,1.53654423518785e-05,2.56822393595684e-05,2.28286572085052e-05,1.34996386377218e-05,1.0755809646315e-05,8.12173381456435e-06,5.04864534418865e-06,2.96333531071943e-06,3.40234794934453e-06,4.28037322659473e-06,1.64629739484413e-06,2.96333531071943e-06,3.16089099810072e-05,1.47069233939409e-05,0.000155081214594317,1.09753159656275e-05,0.000322674289389449,2.01945813767546e-05,5.13644787191367e-05,1.49264297132534e-05,3.73160742831335e-06,9.2192654111271e-06,1.20728475621903e-05,2.80968088720064e-05,1.7560505545004e-06,1.00972906883773e-05,9.98753752872103e-06,1.09753159656275e-06,1.47069233939409e-05,8.73635150863949e-05,5.13644787191367e-05,2.59017456788809e-05,4.28037322659473e-06,2.74382899140688e-06,5.48765798281375e-06,5.92667062143885e-06,4.49987954590728e-06,1.97555687381295e-06,7.9022274952518e-06,4.390126386251e-06,9.76803120940848e-06,9.98753752872103e-06,6.5851895793765e-07,7.68272117593925e-07,1.97555687381295e-06,1.7560505545004e-06,0.0204089292975633,0.000215335699245612,8.58269708512071e-05,2.66700177964748e-05,0.00010931414701765,0.000191409510440544,3.96208906359153e-05,1.38288981166907e-05,2.23896445698801e-05,2.68895241157874e-05,6.47543641972023e-06,7.0242022180016e-06,0.000618349301503454,0.000574777297119912,0.000132033051066499,0.000148057012376315,1.90970497801919e-05,8.67049961284573e-06,0.000430012879533286,0.00443918604861736,0.000300613904298537,0.000475231181311671,3.86331121990088e-05,1.9536062418817e-05,0.000125118602008154,5.59741114247003e-05,7.18883195748602e-05,1.06460564866587e-05,1.02070438480336e-05,3.54502705689768e-05,4.71938586521983e-06,1.56947018308473e-05,9.10951225147083e-06,1.62434676291287e-05,5.48765798281375e-07,0.000414976696660376,1.49264297132534e-05,4.60963270556355e-06,3.29259478968825e-06,9.87778436906475e-07,2.41456951243805e-06,4.390126386251e-07,2.09628534943485e-05,9.48267299430217e-05,7.79247433559553e-06,4.390126386251e-07,8.780252772502e-07,5.04864534418865e-06,2.1950631931255e-07,4.390126386251e-07,3.29259478968825e-07,1.09753159656275e-07
"DRR125231","free-living","groundwater","Porous Contaminated",0.292631209177716,0.542234877848813,0.0370571758063192,0.00326845586295191,0.00146943712302923,0.00014544990249353,2.64168471555817e-05,0.000338858962025468,0.000597838410032867,0.000298761961878603,6.25827688566757e-05,3.85245687685567e-05,7.59484355722974e-05,0.000103780470968357,0.000187433820294365,4.04114864225268e-05,0.000457263044812093,0.0001621176751036,0.000621110394431832,9.10437768040584e-05,3.30210589444771e-05,1.38373961291142e-05,0.000174697126130067,4.38708354548053e-05,0.000139946392669451,4.43425648682979e-05,3.39645177714622e-05,7.09166551617104e-05,1.88691765397012e-05,1.17932353373133e-05,2.57878746042583e-05,2.54733883285966e-05,4.15121883873427e-05,4.05687295603576e-05,1.49380980939301e-05,2.28002549854723e-05,2.54733883285966e-05,1.05352902346665e-05,1.93409059531937e-05,1.49380980939301e-05,6.44696865106458e-06,7.51622198831432e-05,1.25794510264675e-06,3.64804079767557e-05,2.67313334312434e-05,3.47507334606164e-05,1.47808549560993e-05,6.76145492672627e-06,1.41518824047759e-06,6.28972551323374e-07,0.000121548945543242,5.03178041058699e-05,7.35897885048348e-05,0.000336972044371498,9.67045297659688e-05,5.33054237246559e-05,3.06624118770145e-05,3.60086785632632e-05,2.12278236071639e-05,1.72967451613928e-05,3.1134141290507e-05,1.11642627859899e-05,5.50350982407952e-06,6.60421178889543e-06,2.42154432259499e-05,4.74874276249147e-05,0.000474559789973486,3.67948942524174e-05,0.00171379295921836,9.7490745455123e-05,0.000153469302522903,6.4312443372815e-05,2.0127121642348e-05,3.63231648389248e-05,4.19839178008352e-05,0.00010063560821174,1.8082960850547e-05,2.54733883285966e-05,5.17329923463475e-05,4.40280785926362e-06,5.4248882551641e-05,0.000237594381262405,8.31816199125162e-05,8.49112944286555e-05,1.36801529912834e-05,5.66075296191037e-06,2.24857687098106e-05,2.21712824341489e-05,1.65105294722386e-05,6.91869806455711e-06,0.000193566302669768,9.59183140768145e-06,3.3178302082308e-05,4.1197702111681e-05,2.98761961878603e-06,9.90631768334314e-06,4.93743452788849e-05,5.34626668624868e-06,0.045892038748483,0.00194431139927838,0.00030395098542702,7.70491375371133e-05,0.000380528393550641,0.00103780470968357,0.000137587745601988,5.17329923463475e-05,6.1324823754029e-05,9.02575611149042e-05,2.09133373315022e-05,2.75175491203976e-05,0.00221948689048236,0.00220266187473446,0.000509153280296271,0.00107381338824683,7.83070826397601e-05,3.49079765984473e-05,0.00149616845646048,0.00958632789785737,0.0419406759379317,0.00184634892440976,0.000135858071085849,6.52559021998001e-05,0.000297346773638125,0.000153941031936396,0.000227845306716892,2.68885765690742e-05,2.12278236071639e-05,0.0001136867886517,1.33656667156217e-05,6.14820668918598e-05,2.54733883285966e-05,4.56005099709446e-05,6.28972551323374e-07,0.00152006941341076,9.29306944580285e-05,1.90264196775321e-05,1.79257177127162e-05,2.98761961878603e-06,4.24556472143277e-06,3.14486275661687e-07,6.6356604164616e-05,0.000371565534694283,3.36500314958005e-05,5.66075296191037e-06,4.7172941349253e-07,2.32719843989648e-05,9.43458826985061e-07,2.5158902052935e-06,1.41518824047759e-06,0
"ERR2108715","free-living","groundwater","Karst-Porous",0.601340381030351,0.299708260415429,0.0120152053264522,0.0103875196833736,0.00145844303941365,3.31348471030713e-05,1.12148713271934e-05,0.00065657973951932,0.00101545562198951,0.000204416518282024,2.95664789535098e-05,1.9371141383334e-05,1.63125401122813e-05,7.4935731140792e-05,0.000108070578243863,5.76036572714932e-05,0.000151910529795619,0.000105011976972811,0.00011367801390746,4.33301846732471e-05,7.03478292342129e-05,1.01953375701758e-05,0.000107051044486846,1.42734725982461e-05,4.07813502807031e-05,1.52930063552637e-05,2.70176445609658e-05,4.07813502807031e-05,1.52930063552637e-06,7.13673629912305e-06,1.22344050842109e-05,1.73320738692988e-05,8.15627005614063e-06,2.29395095328955e-05,1.52930063552637e-06,1.83516076263164e-05,9.68557069166699e-06,4.07813502807031e-06,1.12148713271934e-05,3.56836814956152e-06,8.15627005614063e-06,9.17580381315821e-06,1.52930063552637e-06,1.78418407478076e-05,1.01953375701758e-05,8.66603693464942e-06,1.17246382057021e-05,8.15627005614063e-06,1.52930063552637e-06,0,0.00010093384194474,3.00762458320186e-05,7.08575961127217e-05,9.4306872524126e-05,6.16817922995635e-05,3.6193448374124e-05,2.14102088973691e-05,2.29395095328955e-05,1.27441719627197e-05,1.37637057197373e-05,1.17246382057021e-05,1.17246382057021e-05,5.09766878508789e-06,1.12148713271934e-05,3.05860127105273e-05,4.38399515517559e-05,0.000557684965088615,2.03906751403516e-05,0.00211961068083955,5.8113424150002e-05,0.00011367801390746,5.50548228789492e-05,1.37637057197373e-05,2.85469451964922e-05,2.6507877682457e-05,9.37971056456172e-05,1.52930063552637e-06,8.00333999258799e-05,0.000107560811365355,4.07813502807031e-06,0.000332368004787731,0.00038742282766668,1.22344050842109e-05,0.000138656590954391,1.73320738692988e-05,3.56836814956152e-06,2.14102088973691e-05,4.33301846732471e-05,2.14102088973691e-05,1.12148713271934e-05,2.34492764114043e-05,4.5879019065791e-06,4.99571540938613e-05,2.80371783179834e-05,1.01953375701758e-06,8.15627005614063e-06,5.50548228789492e-05,4.5879019065791e-06,0.0188312982589932,0.00233320300293473,0.000229904862207464,4.18008840377207e-05,0.000258961574282465,0.00225673797115841,8.00333999258799e-05,4.68985528228086e-05,0.000166184002393865,0.000101953375701758,3.97618165236856e-05,2.6507877682457e-05,0.00806859015303711,0.00768014779161342,0.000549018928153966,0.000435850681125015,0.000109090112000881,4.89376203368438e-05,0.00289547586992992,0.0133146010997711,0.00102463142580267,0.00106643230984039,0.000133049155290794,9.53264062811436e-05,0.000174850039328515,7.44259642622832e-05,0.000250295537347815,1.07051044486846e-05,1.42734725982461e-05,5.04669209723701e-05,1.07051044486846e-05,4.43497184302647e-05,2.14102088973691e-05,8.15627005614063e-06,3.05860127105273e-06,0.00214255019037244,0.000111129179514916,2.44688101684219e-05,1.52930063552637e-05,8.66603693464942e-06,5.60743566359668e-06,2.03906751403516e-06,0.000112148713271934,0.0039267342651532,2.9056712075001e-05,1.52930063552637e-06,0,2.14102088973691e-05,5.09766878508789e-06,1.01953375701758e-06,2.03906751403516e-06,0
"ERR2136696","free-living","groundwater","Mine",0.463351080488569,0.209295333542123,0.150391481365487,0.00347009082367679,0.0207328531161917,7.51644221735045e-05,0,0.00061384278108362,0.00320701534606953,0.00353272784215471,2.50548073911682e-05,0.000187911055433761,0.000137801440651425,0.000450986533041027,0.00027560288130285,7.51644221735045e-05,0.00021296586282493,0.00027560288130285,0.000914500469777639,0.000300657688694018,0,1.25274036955841e-05,0.000162856248042593,0.000676479799561541,2.50548073911682e-05,1.25274036955841e-05,1.25274036955841e-05,0,0,0,5.01096147823364e-05,3.75822110867523e-05,0.000137801440651425,2.50548073911682e-05,3.75822110867523e-05,3.75822110867523e-05,0,1.25274036955841e-05,0,5.01096147823364e-05,0,1.25274036955841e-05,0,0.000125274036955841,0,6.26370184779205e-05,0,0,0,0,0.000112746633260257,6.26370184779205e-05,0.000977137488255559,0.000313185092389602,0.000238020670216098,0.000100219229564673,6.26370184779205e-05,0.000100219229564673,1.25274036955841e-05,1.25274036955841e-05,2.50548073911682e-05,0,0,0.000112746633260257,1.25274036955841e-05,0.000501096147823364,0.00048856874412778,2.50548073911682e-05,0.000425931725649859,0.000751644221735045,0.000263075477607266,7.51644221735045e-05,0,1.25274036955841e-05,5.01096147823364e-05,0.000162856248042593,0,3.75822110867523e-05,0.000501096147823364,0,5.01096147823364e-05,3.75822110867523e-05,0,0,0,0,1.25274036955841e-05,0,2.50548073911682e-05,0,0,0,1.25274036955841e-05,1.25274036955841e-05,0,0,0,6.26370184779205e-05,0.0918008142812402,0.000914500469777639,0.000112746633260257,5.01096147823364e-05,0.00270591919824616,0.000814281240212966,2.50548073911682e-05,8.76918258690886e-05,0.000100219229564673,6.26370184779205e-05,2.50548073911682e-05,0,0.00389602254932665,0.0033072345756342,0.000300657688694018,0.000425931725649859,0.000638897588474789,2.50548073911682e-05,0.000526150955214532,0.00316943313498277,0.00122768556216724,0.00399624177889132,0.000112746633260257,0,0.00199185718759787,0.00125274036955841,3.75822110867523e-05,6.26370184779205e-05,6.26370184779205e-05,6.26370184779205e-05,0.000563733166301284,0.000388349514563107,0,0,1.25274036955841e-05,0.0127278421547134,0.000638897588474789,2.50548073911682e-05,0,0,3.75822110867523e-05,0,0.00182900093955528,0.00101471969934231,0.000112746633260257,1.25274036955841e-05,0,6.26370184779205e-05,0,0,0.000112746633260257,0
"ERR2136697","free-living","groundwater","Mine",0.523611802507128,0.233662940670679,0.111757252115672,0.00761415576775128,0.00459338371724669,3.39412589944336e-05,1.13137529981445e-05,0.000758021450875684,0.00199122052767344,0.00110874779381817,0.000169706294972168,1.13137529981445e-05,1.13137529981445e-05,0.000486491378920215,3.39412589944336e-05,0,5.65687649907227e-05,0.000169706294972168,7.91962709870118e-05,1.13137529981445e-05,0,1.13137529981445e-05,4.52550119925782e-05,2.26275059962891e-05,4.52550119925782e-05,2.26275059962891e-05,2.26275059962891e-05,5.65687649907227e-05,0,0,2.26275059962891e-05,5.65687649907227e-05,1.13137529981445e-05,1.13137529981445e-05,0,0,1.13137529981445e-05,0,1.13137529981445e-05,5.65687649907227e-05,0,4.52550119925782e-05,0,1.13137529981445e-05,2.26275059962891e-05,0,0,1.13137529981445e-05,0,0,5.65687649907227e-05,0,0.000226275059962891,5.65687649907227e-05,3.39412589944336e-05,3.39412589944336e-05,1.13137529981445e-05,0,0,1.13137529981445e-05,3.39412589944336e-05,0,0.000135765035977735,1.13137529981445e-05,5.65687649907227e-05,0.000282843824953614,0.000565687649907227,6.78825179888673e-05,0.00118794406480518,9.05100239851564e-05,0.000282843824953614,6.78825179888673e-05,1.13137529981445e-05,0,0.000237588812961035,0.000486491378920215,1.13137529981445e-05,4.52550119925782e-05,1.13137529981445e-05,0,7.91962709870118e-05,0.000282843824953614,1.13137529981445e-05,6.78825179888673e-05,0,0,4.52550119925782e-05,0.000101823776983301,0,0.000113137529981445,3.39412589944336e-05,0,2.26275059962891e-05,0,0,0,1.13137529981445e-05,0,0.0644883920894239,0.000690138932886817,0.000305471330949903,9.05100239851564e-05,0.00122188532379961,0.00141421912476807,0.000158392541974024,3.39412589944336e-05,0.000214961306964746,0.000158392541974024,1.13137529981445e-05,2.26275059962891e-05,0.00607548536000362,0.00307734081549532,0.00151604290175137,0.000350726342942481,0.000147078788975879,1.13137529981445e-05,0.000905100239851564,0.00966194506041544,0.000701452685884962,0.00158392541974024,9.05100239851564e-05,0.000113137529981445,0.00152735665474951,0.000203647553966602,0.000701452685884962,9.05100239851564e-05,1.13137529981445e-05,0.000203647553966602,0,0.000395981354935059,0,6.78825179888673e-05,0,0.0102050052043264,0.000135765035977735,4.52550119925782e-05,0,0,0,0,0.00110874779381817,0.000565687649907227,0.000135765035977735,0,1.13137529981445e-05,7.91962709870118e-05,0,0,1.13137529981445e-05,0
