samples,category_order,level_3,Proteobacteria,Actinobacteria,Firmicutes,Chloroflexi,Cyanobacteria,Candidatus.Melainabacteria,Candidatus.Margulisbacteria,Armatimonadetes,Deinococcus.Thermus,Tenericutes,Candidatus.Nealsonbacteria,Candidatus.Portnoybacteria,Candidatus.Wolfebacteria,Candidatus.Falkowbacteria,Candidatus.Magasanikbacteria,Candidatus.Staskawiczbacteria,Candidatus.Nomurabacteria,Candidatus.Uhrbacteria,Candidatus.Moranbacteria,Candidatus.Yanofskybacteria,Candidatus.Jorgensenbacteria,Candidatus.Kuenenbacteria,Candidatus.Kaiserbacteria,Candidatus.Harrisonbacteria,Candidatus.Zambryskibacteria,Candidatus.Giovannonibacteria,Candidatus.Buchananbacteria,Candidatus.Taylorbacteria,Candidatus.Wildermuthbacteria,Candidatus.Tagabacteria,Candidatus.Ryanbacteria,Candidatus.Komeilibacteria,Candidatus.Azambacteria,Candidatus.Sungbacteria,Candidatus.Terrybacteria,Candidatus.Liptonbacteria,Candidatus.Campbellbacteria,Candidatus.Niyogibacteria,Candidatus.Kerfeldbacteria,Candidatus.Colwellbacteria,Candidatus.Spechtbacteria,Candidatus.Lloydbacteria,Candidatus.Brennerbacteria,Candidatus.Parcubacteria,Candidatus.Vogelbacteria,Candidatus.Yonathbacteria,Candidatus.Adlerbacteria,Candidatus.Andersenbacteria,Candidatus.Jacksonbacteria,Candidatus.Veblenbacteria,Candidatus.Roizmanbacteria,Candidatus.Shapirobacteria,Candidatus.Levybacteria,Candidatus.Woesebacteria,Candidatus.Gottesmanbacteria,Candidatus.Daviesbacteria,Candidatus.Pacebacteria,Candidatus.Curtissbacteria,Candidatus.Beckwithbacteria,Candidatus.Amesbacteria,Candidatus.Collierbacteria,Candidatus.Woykebacteria,Candidatus.Blackburnbacteria,Candidatus.Chisholmbacteria,Candidatus.Gracilibacteria,Candidatus.Atribacteria,Candidatus.Aminicenantes,Candidatus.Berkelbacteria,Candidatus.Rokubacteria,candidate.division.WWE3,Candidatus.Peregrinibacteria,candidate.division.WOR.3,Candidatus.Desantisbacteria,Candidatus.Doudnabacteria,Candidatus.Schekmanbacteria,Candidatus.Saccharibacteria,candidate.division.CPR1,Candidatus.Bipolaricaulota,Candidatus.Poribacteria,candidate.division.CPR2,Candidatus.Eisenbacteria,candidate.division.NC10,Candidatus.Edwardsbacteria,Candidatus.Handelsmanbacteria,Candidatus.Firestonebacteria,candidate.division.CPR3,Candidatus.Raymondbacteria,Candidatus.Lindowbacteria,Candidatus.Coatesbacteria,Candidatus.Fraserbacteria,Candidatus.Riflebacteria,Candidatus.Fischerbacteria,Candidatus.Glassbacteria,Candidatus.Dadabacteria,Candidatus.Abawacabacteria,Candidatus.Wirthbacteria,Candidatus.Wallbacteria,Candidatus.Delongbacteria,Bacteroidetes,Ignavibacteriae,Chlorobi,Balneolaeota,Candidatus.Marinimicrobia,Gemmatimonadetes,Candidatus.Cloacimonetes,candidate.division.Zixibacteria,Candidatus.Hydrogenedentes,Fibrobacteres,Candidatus.Latescibacteria,Candidatus.Fermentibacteria,Planctomycetes,Verrucomicrobia,Candidatus.Omnitrophica,Lentisphaerae,Chlamydiae,Kiritimatiellaeota,Nitrospirae,Acidobacteria,Elusimicrobia,Spirochaetes,Nitrospinae,Candidatus.Tectomicrobia,Fusobacteria,Thermotogae,Synergistetes,Caldiserica,Thermodesulfobacteria,Deferribacteres,Dictyoglomi,Aquificae,Calditrichaeota,Chrysiogenetes,Coprothermobacterota,Euryarchaeota,Candidatus.Woesearchaeota,Candidatus.Micrarchaeota,Candidatus.Diapherotrites,Candidatus.Aenigmarchaeota,Nanoarchaeota,Candidatus.Parvarchaeota,Crenarchaeota,Thaumarchaeota,Candidatus.Bathyarchaeota,Candidatus.Verstraetearchaeota,Candidatus.Korarchaeota,Candidatus.Heimdallarchaeota,Candidatus.Thorarchaeota,Candidatus.Odinarchaeota,Candidatus.Lokiarchaeota,Rhodothermaeota
DRR125227,Porous_Contaminated 1,Porous_Contaminated,0.8666417254944,0.022832224841905,0.009433620792317,0.011352147708475,0.001512634205013,5.30506470659262E-05,2.07229090101274E-05,0.000509783561649,0.000758734775224,0.000166474035715,0.000622101728484,0.000279897424363,0.000340270165946,0.000674185306463,0.000638403750239,0.000372459751275,0.000631081655722,0.000449963430973,0.000424128871074,0.000618647910316,0.000215103795525,0.000104029003231,0.000853922003944,0.000289568115235,0.00037439388945,0.000375913569444,0.000269812275312,0.000277825133462,0.000114390457736,0.000168131868436,0.000128343883136,0.000117291664997,0.000393873423919,0.000226156013664,6.67277670126103E-05,0.000160809773919,6.63133088324078E-05,7.47406251631929E-05,8.30297887672439E-05,6.17542688501797E-05,3.57815562241534E-05,8.97992723772188E-05,1.42297308536208E-05,3.53670980439508E-05,6.76948360997496E-05,5.62281597808124E-05,0.00020557125738,1.82361599289121E-05,1.49204944872917E-05,3.73012362182294E-06,0.000728064869889,0.000195071650149,0.000538657481537,0.001187698991734,0.000780148447868,0.000475521685419,5.88530615887619E-05,0.000253648406284,0.000142435461263,8.49639269415224E-05,5.85767561352935E-05,5.78859925016226E-05,4.33799561945334E-05,6.53462397452685E-05,5.52610906936731E-06,6.50699342918001E-05,0.000530368317933,0.000172967213871,0.004299451008695,0.000207781701008,0.00028045003527,8.37205524009148E-05,3.59197089508875E-05,0.000249089366302,0.000321205089657,0.000207229090101,2.12755199170642E-05,6.85237524601547E-05,7.47406251631929E-05,1.56112581209627E-05,8.22008724068388E-05,0.003946885250069,2.33478108180769E-05,0.000939024083612,2.68016289864315E-05,1.20192872258739E-05,2.27951999111402E-05,5.58137016006099E-05,1.9617687196254E-05,1.92032290160514E-05,2.15518253705325E-05,1.27100508595448E-05,0.000219662835507,3.66104725845585E-05,6.90763633670914E-06,1.29863563130132E-05,1.76835490219754E-05,2.76305453468366E-06,0.008101828506599,0.00146027432158,0.000218005002787,4.91823707173691E-05,0.000264009860789,0.001203172097128,9.11807996445607E-05,0.000149619403053,8.2339025133573E-05,8.78651342029403E-05,3.46763344102799E-05,2.81831562537733E-05,0.013439773562155,0.003247279841887,0.003011038679172,0.000516414892532,7.22538760819776E-05,3.60578616776217E-05,0.011104578022167,0.004201362572713,0.003788976683412,0.001069163952196,0.001217678133435,0.000172276450238,0.000112180014108,9.73976723475989E-05,0.00018360497383,7.79181378780791E-05,3.35711125964064E-05,6.09253524897746E-05,8.15101087731679E-06,6.05108943095721E-05,3.05317526082544E-05,2.39004217250136E-05,2.34859635448111E-06,0.001808557345677,0.000428549758329,6.67277670126103E-05,4.11695125667865E-05,1.97558399229881E-05,2.94265307943809E-05,3.03935998815202E-06,7.83325960582817E-05,0.002928975959491,0.000139396101275,1.04996072317979E-05,1.65783272081019E-06,1.10522181387346E-05,1.38152726734183E-06,4.42088725549385E-06,5.11165088916476E-06,0
DRR125228,Porous_Contaminated 2,Porous_Contaminated,0.003052436043887,0.932506077718707,0.061065502813372,0.000200028164466,0.000244328305111,7.08802250322062E-06,5.52448812751019E-06,3.23130437646822E-06,2.39741937608933E-06,0.000210555962596,4.27366062694184E-06,0,4.89907437722602E-06,9.38120625426259E-07,1.71988781328147E-05,5.2117812523681E-07,8.02614312864688E-06,3.43977562656295E-06,1.14659187552098E-06,1.02150912546415E-05,5.2117812523681E-07,1.04235625047362E-07,7.29649375331534E-07,3.12706875142086E-07,1.04235625047362E-07,0,1.04235625047362E-07,2.08471250094724E-07,2.08471250094724E-07,0,0,2.08471250094724E-07,3.12706875142086E-07,3.12706875142086E-07,0,7.08802250322062E-06,1.04235625047362E-06,1.04235625047362E-07,0,3.12706875142086E-07,0,0,4.89907437722602E-06,2.08471250094724E-07,0,6.25413750284172E-07,1.04235625047362E-07,3.12706875142086E-07,0,0,1.699040688272E-05,2.60589062618405E-06,6.77531562807853E-06,1.82412343832884E-05,8.65155687893105E-06,1.07362693798783E-05,3.12706875142086E-07,2.71012625123141E-06,0,0,0,2.08471250094724E-07,3.12706875142086E-07,0,2.08471250094724E-07,8.75579250397841E-06,2.1889481259946E-06,8.33885000378896E-07,3.27299862648717E-05,6.8795512531259E-06,3.54401125161031E-06,7.71343625350479E-06,8.33885000378897E-06,3.12706875142086E-07,4.37789625198921E-06,1.66777000075779E-06,0,2.08471250094724E-07,2.52250212614616E-05,2.39741937608933E-06,2.08471250094724E-07,4.79483875217865E-06,0,1.45929875066307E-06,4.16942500189448E-07,4.06518937684712E-06,1.04235625047362E-07,2.08471250094724E-07,0,0,1.04235625047362E-07,1.04235625047362E-07,4.16942500189448E-07,4.16942500189448E-06,0,1.04235625047362E-07,1.04235625047362E-07,0,0.001341616729985,7.19225812826798E-05,6.56684437798381E-06,2.50165500113669E-06,0.000124978514432,2.11598318846145E-05,1.46972231316781E-05,1.16743900053046E-05,2.08471250094724E-07,1.04235625047362E-06,8.44308562883633E-06,1.04235625047362E-07,7.6300477534669E-05,5.17008700234916E-05,1.39675737563465E-05,4.48213187703657E-06,2.12640675096619E-05,4.48213187703657E-06,3.61697618914346E-05,5.86846569016648E-05,1.74073493829095E-05,8.18249656621792E-05,2.1889481259946E-05,7.29649375331534E-07,9.26654706671049E-05,3.43977562656295E-05,1.16743900053046E-05,1.01108556295941E-05,3.23130437646822E-06,1.25082750056834E-05,0,6.045666252747E-06,2.08471250094724E-07,0,0,0.000201383227592,7.08802250322062E-06,1.04235625047362E-07,5.31601687741547E-06,0,6.25413750284172E-07,4.89907437722602E-06,1.99090043840462E-05,1.38633381312992E-05,4.58636750208393E-06,0,0,2.26191306352776E-05,0,0,1.04235625047362E-07,0
DRR125229,Porous_Contaminated 3,Porous_Contaminated,0.044139037548212,0.86345989425622,0.08553054003505,0.000373960658314,0.000386972440124,1.0552862412702E-05,1.22945969856722E-05,1.48559713576872E-05,2.89947578912102E-05,0.00031320485821,5.02029376914947E-06,9.22094773925414E-07,1.12700472368662E-05,2.56137437201504E-06,2.81751180921654E-05,2.56137437201504E-06,1.06553173875826E-05,6.9669382918809E-06,3.79083407058226E-06,1.68026158804187E-05,9.22094773925414E-07,1.02454974880602E-07,2.35646442225384E-06,7.17184824164211E-07,2.25400944737323E-06,1.12700472368662E-06,1.22945969856722E-06,8.19639799044812E-07,3.07364924641805E-07,4.09819899522406E-07,1.63927959808962E-06,6.14729849283609E-07,7.17184824164211E-07,1.33191467344782E-06,3.07364924641805E-07,8.40130794020933E-06,2.97119427153744E-06,3.07364924641805E-07,1.12700472368662E-06,1.02454974880602E-07,1.02454974880602E-07,5.12274874403008E-07,7.88903306580632E-06,1.02454974880602E-07,6.14729849283609E-07,1.22945969856722E-06,1.02454974880602E-07,3.07364924641805E-07,0,0,2.71505683433594E-05,3.89328904546286E-06,1.02454974880602E-05,2.96094877404938E-05,1.47535163828066E-05,1.83394405036277E-05,1.63927959808962E-06,4.81538381938827E-06,5.12274874403008E-07,4.09819899522406E-07,2.04909949761203E-07,6.14729849283609E-07,1.02454974880602E-07,5.12274874403008E-07,1.02454974880602E-07,1.72124357799411E-05,1.03479524629408E-05,1.43436964832842E-06,0.000217511911672,9.11849276437354E-06,1.00405875382989E-05,1.34216017093588E-05,8.81112783973173E-06,1.22945969856722E-06,7.47921316628391E-06,2.86873929665684E-06,0,1.12700472368662E-06,3.74985208063002E-05,3.89328904546286E-06,2.25400944737323E-06,6.61859137728686E-05,3.07364924641805E-07,6.24975346771669E-06,8.19639799044812E-07,5.32765869379128E-06,2.04909949761203E-07,7.17184824164211E-07,5.12274874403008E-07,1.02454974880602E-07,2.04909949761203E-07,0,1.53682462320902E-06,7.37675819140331E-06,0,4.09819899522406E-07,1.02454974880602E-07,0,0.00293010982661,0.000108294908449,1.29093268349558E-05,5.32765869379128E-06,0.00019773810152,6.43417242250178E-05,2.89947578912102E-05,1.64952509557768E-05,1.22945969856722E-06,2.35646442225384E-06,9.73322261365715E-06,6.14729849283609E-07,0.000177247106543,0.000113315202218,2.725302331824E-05,1.1065137287105E-05,2.94045777907326E-05,7.06939326676151E-06,7.96075154822274E-05,0.000277960346851,4.71292884450767E-05,0.000138211761114,3.63715160826135E-05,3.68837909570166E-06,0.000135957751667,5.6042871259689E-05,2.05934499510009E-05,1.43436964832842E-05,5.02029376914947E-06,1.6700160905538E-05,1.02454974880602E-07,9.42585768901534E-06,7.17184824164211E-07,6.14729849283609E-07,0,0.00032642154997,1.13725022117468E-05,7.17184824164211E-07,9.22094773925414E-06,1.02454974880602E-07,5.12274874403008E-07,6.9669382918809E-06,3.00193076400162E-05,4.36458192991363E-05,9.11849276437354E-06,3.07364924641805E-07,1.02454974880602E-07,2.97119427153744E-05,0,0,3.07364924641805E-07,6.14729849283609E-07
DRR125230,Porous_Contaminated 4,Porous_Contaminated,0.094365876425625,0.850783774751395,0.022012203453822,0.000883842194712,0.000456134131531,1.44874170746283E-05,7.79247433559553E-06,9.76803120940848E-05,0.000227298793648,0.00012446008305,1.86580371415668E-05,9.32901857078338E-06,1.79995181836291E-05,3.35844668548202E-05,5.16937381981055E-05,1.3170379158753E-05,3.62185426865708E-05,3.5121011090008E-05,0.00020436038328,2.11823598136611E-05,6.91444905834533E-06,3.73160742831335E-06,2.61212519981935E-05,1.1963094402534E-05,1.40484044360032E-05,8.23148697422063E-06,1.24021070411591E-05,7.4632148566267E-06,6.5851895793765E-06,3.0730884703757E-06,5.81691746178258E-06,5.81691746178258E-06,1.0755809646315E-05,8.12173381456435E-06,4.06086690728218E-06,5.59741114247003E-06,3.5121011090008E-06,2.30481635278178E-06,6.47543641972023E-06,4.8291390248761E-06,1.53654423518785E-06,8.3412401338769E-06,1.3170379158753E-06,5.37790482315748E-06,5.81691746178258E-06,1.10850691252838E-05,3.62185426865708E-06,3.0730884703757E-06,1.09753159656275E-07,0,3.16089099810072E-05,1.36093917973781E-05,1.53654423518785E-05,2.56822393595684E-05,2.28286572085052E-05,1.34996386377218E-05,1.0755809646315E-05,8.12173381456435E-06,5.04864534418865E-06,2.96333531071943E-06,3.40234794934453E-06,4.28037322659473E-06,1.64629739484413E-06,2.96333531071943E-06,3.16089099810072E-05,1.47069233939409E-05,0.000155081214594,1.09753159656275E-05,0.000322674289389,2.01945813767546E-05,5.13644787191367E-05,1.49264297132534E-05,3.73160742831335E-06,9.2192654111271E-06,1.20728475621903E-05,2.80968088720064E-05,1.7560505545004E-06,1.00972906883773E-05,9.98753752872103E-06,1.09753159656275E-06,1.47069233939409E-05,8.73635150863949E-05,5.13644787191367E-05,2.59017456788809E-05,4.28037322659473E-06,2.74382899140688E-06,5.48765798281375E-06,5.92667062143885E-06,4.49987954590728E-06,1.97555687381295E-06,7.9022274952518E-06,4.390126386251E-06,9.76803120940848E-06,9.98753752872103E-06,6.5851895793765E-07,7.68272117593925E-07,1.97555687381295E-06,1.7560505545004E-06,0.020408929297563,0.000215335699246,8.58269708512071E-05,2.66700177964748E-05,0.000109314147018,0.000191409510441,3.96208906359153E-05,1.38288981166907E-05,2.23896445698801E-05,2.68895241157874E-05,6.47543641972023E-06,7.0242022180016E-06,0.000618349301503,0.00057477729712,0.000132033051066,0.000148057012376,1.90970497801919E-05,8.67049961284573E-06,0.000430012879533,0.004439186048617,0.000300613904299,0.000475231181312,3.86331121990088E-05,1.9536062418817E-05,0.000125118602008,5.59741114247003E-05,7.18883195748602E-05,1.06460564866587E-05,1.02070438480336E-05,3.54502705689768E-05,4.71938586521983E-06,1.56947018308473E-05,9.10951225147083E-06,1.62434676291287E-05,5.48765798281375E-07,0.00041497669666,1.49264297132534E-05,4.60963270556355E-06,3.29259478968825E-06,9.87778436906475E-07,2.41456951243805E-06,4.390126386251E-07,2.09628534943485E-05,9.48267299430217E-05,7.79247433559553E-06,4.390126386251E-07,8.780252772502E-07,5.04864534418865E-06,2.1950631931255E-07,4.390126386251E-07,3.29259478968825E-07,1.09753159656275E-07
DRR125231,Porous_Contaminated 5,Porous_Contaminated,0.292631209177716,0.542234877848813,0.037057175806319,0.003268455862952,0.001469437123029,0.000145449902494,2.64168471555817E-05,0.000338858962025,0.000597838410033,0.000298761961879,6.25827688566757E-05,3.85245687685567E-05,7.59484355722974E-05,0.000103780470968,0.000187433820294,4.04114864225268E-05,0.000457263044812,0.000162117675104,0.000621110394432,9.10437768040584E-05,3.30210589444771E-05,1.38373961291142E-05,0.00017469712613,4.38708354548053E-05,0.000139946392669,4.43425648682979E-05,3.39645177714622E-05,7.09166551617104E-05,1.88691765397012E-05,1.17932353373133E-05,2.57878746042583E-05,2.54733883285966E-05,4.15121883873427E-05,4.05687295603576E-05,1.49380980939301E-05,2.28002549854723E-05,2.54733883285966E-05,1.05352902346665E-05,1.93409059531937E-05,1.49380980939301E-05,6.44696865106458E-06,7.51622198831432E-05,1.25794510264675E-06,3.64804079767557E-05,2.67313334312434E-05,3.47507334606164E-05,1.47808549560993E-05,6.76145492672627E-06,1.41518824047759E-06,6.28972551323374E-07,0.000121548945543,5.03178041058699E-05,7.35897885048348E-05,0.000336972044371,9.67045297659688E-05,5.33054237246559E-05,3.06624118770145E-05,3.60086785632632E-05,2.12278236071639E-05,1.72967451613928E-05,3.1134141290507E-05,1.11642627859899E-05,5.50350982407952E-06,6.60421178889543E-06,2.42154432259499E-05,4.74874276249147E-05,0.000474559789973,3.67948942524174E-05,0.001713792959218,9.7490745455123E-05,0.000153469302523,6.4312443372815E-05,2.0127121642348E-05,3.63231648389248E-05,4.19839178008352E-05,0.000100635608212,1.8082960850547E-05,2.54733883285966E-05,5.17329923463475E-05,4.40280785926362E-06,5.4248882551641E-05,0.000237594381262,8.31816199125162E-05,8.49112944286555E-05,1.36801529912834E-05,5.66075296191037E-06,2.24857687098106E-05,2.21712824341489E-05,1.65105294722386E-05,6.91869806455711E-06,0.00019356630267,9.59183140768145E-06,3.3178302082308E-05,4.1197702111681E-05,2.98761961878603E-06,9.90631768334314E-06,4.93743452788849E-05,5.34626668624868E-06,0.045892038748483,0.001944311399278,0.000303950985427,7.70491375371133E-05,0.000380528393551,0.001037804709684,0.000137587745602,5.17329923463475E-05,6.1324823754029E-05,9.02575611149042E-05,2.09133373315022E-05,2.75175491203976E-05,0.002219486890482,0.002202661874734,0.000509153280296,0.001073813388247,7.83070826397601E-05,3.49079765984473E-05,0.00149616845646,0.009586327897857,0.041940675937932,0.00184634892441,0.000135858071086,6.52559021998001E-05,0.000297346773638,0.000153941031936,0.000227845306717,2.68885765690742E-05,2.12278236071639E-05,0.000113686788652,1.33656667156217E-05,6.14820668918598E-05,2.54733883285966E-05,4.56005099709446E-05,6.28972551323374E-07,0.001520069413411,9.29306944580285E-05,1.90264196775321E-05,1.79257177127162E-05,2.98761961878603E-06,4.24556472143277E-06,3.14486275661687E-07,6.6356604164616E-05,0.000371565534694,3.36500314958005E-05,5.66075296191037E-06,4.7172941349253E-07,2.32719843989648E-05,9.43458826985061E-07,2.5158902052935E-06,1.41518824047759E-06,0
ERR2108715,Porous_Contaminated 6,Karst-Porous,0.601340381030351,0.299708260415429,0.012015205326452,0.010387519683374,0.001458443039414,3.31348471030713E-05,1.12148713271934E-05,0.000656579739519,0.00101545562199,0.000204416518282,2.95664789535098E-05,1.9371141383334E-05,1.63125401122813E-05,7.4935731140792E-05,0.000108070578244,5.76036572714932E-05,0.000151910529796,0.000105011976973,0.000113678013907,4.33301846732471E-05,7.03478292342129E-05,1.01953375701758E-05,0.000107051044487,1.42734725982461E-05,4.07813502807031E-05,1.52930063552637E-05,2.70176445609658E-05,4.07813502807031E-05,1.52930063552637E-06,7.13673629912305E-06,1.22344050842109E-05,1.73320738692988E-05,8.15627005614063E-06,2.29395095328955E-05,1.52930063552637E-06,1.83516076263164E-05,9.68557069166699E-06,4.07813502807031E-06,1.12148713271934E-05,3.56836814956152E-06,8.15627005614063E-06,9.17580381315821E-06,1.52930063552637E-06,1.78418407478076E-05,1.01953375701758E-05,8.66603693464942E-06,1.17246382057021E-05,8.15627005614063E-06,1.52930063552637E-06,0,0.000100933841945,3.00762458320186E-05,7.08575961127217E-05,9.4306872524126E-05,6.16817922995635E-05,3.6193448374124E-05,2.14102088973691E-05,2.29395095328955E-05,1.27441719627197E-05,1.37637057197373E-05,1.17246382057021E-05,1.17246382057021E-05,5.09766878508789E-06,1.12148713271934E-05,3.05860127105273E-05,4.38399515517559E-05,0.000557684965089,2.03906751403516E-05,0.00211961068084,5.8113424150002E-05,0.000113678013907,5.50548228789492E-05,1.37637057197373E-05,2.85469451964922E-05,2.6507877682457E-05,9.37971056456172E-05,1.52930063552637E-06,8.00333999258799E-05,0.000107560811365,4.07813502807031E-06,0.000332368004788,0.000387422827667,1.22344050842109E-05,0.000138656590954,1.73320738692988E-05,3.56836814956152E-06,2.14102088973691E-05,4.33301846732471E-05,2.14102088973691E-05,1.12148713271934E-05,2.34492764114043E-05,4.5879019065791E-06,4.99571540938613E-05,2.80371783179834E-05,1.01953375701758E-06,8.15627005614063E-06,5.50548228789492E-05,4.5879019065791E-06,0.018831298258993,0.002333203002935,0.000229904862207,4.18008840377207E-05,0.000258961574282,0.002256737971158,8.00333999258799E-05,4.68985528228086E-05,0.000166184002394,0.000101953375702,3.97618165236856E-05,2.6507877682457E-05,0.008068590153037,0.007680147791613,0.000549018928154,0.000435850681125,0.000109090112001,4.89376203368438E-05,0.00289547586993,0.013314601099771,0.001024631425803,0.00106643230984,0.000133049155291,9.53264062811436E-05,0.000174850039329,7.44259642622832E-05,0.000250295537348,1.07051044486846E-05,1.42734725982461E-05,5.04669209723701E-05,1.07051044486846E-05,4.43497184302647E-05,2.14102088973691E-05,8.15627005614063E-06,3.05860127105273E-06,0.002142550190372,0.000111129179515,2.44688101684219E-05,1.52930063552637E-05,8.66603693464942E-06,5.60743566359668E-06,2.03906751403516E-06,0.000112148713272,0.003926734265153,2.9056712075001E-05,1.52930063552637E-06,0,2.14102088973691E-05,5.09766878508789E-06,1.01953375701758E-06,2.03906751403516E-06,0
ERR2136696,Mine 1,Mine,0.463351080488569,0.209295333542123,0.150391481365487,0.003470090823677,0.020732853116192,7.51644221735045E-05,0,0.000613842781084,0.00320701534607,0.003532727842155,2.50548073911682E-05,0.000187911055434,0.000137801440651,0.000450986533041,0.000275602881303,7.51644221735045E-05,0.000212965862825,0.000275602881303,0.000914500469778,0.000300657688694,0,1.25274036955841E-05,0.000162856248043,0.000676479799562,2.50548073911682E-05,1.25274036955841E-05,1.25274036955841E-05,0,0,0,5.01096147823364E-05,3.75822110867523E-05,0.000137801440651,2.50548073911682E-05,3.75822110867523E-05,3.75822110867523E-05,0,1.25274036955841E-05,0,5.01096147823364E-05,0,1.25274036955841E-05,0,0.000125274036956,0,6.26370184779205E-05,0,0,0,0,0.00011274663326,6.26370184779205E-05,0.000977137488256,0.00031318509239,0.000238020670216,0.000100219229565,6.26370184779205E-05,0.000100219229565,1.25274036955841E-05,1.25274036955841E-05,2.50548073911682E-05,0,0,0.00011274663326,1.25274036955841E-05,0.000501096147823,0.000488568744128,2.50548073911682E-05,0.00042593172565,0.000751644221735,0.000263075477607,7.51644221735045E-05,0,1.25274036955841E-05,5.01096147823364E-05,0.000162856248043,0,3.75822110867523E-05,0.000501096147823,0,5.01096147823364E-05,3.75822110867523E-05,0,0,0,0,1.25274036955841E-05,0,2.50548073911682E-05,0,0,0,1.25274036955841E-05,1.25274036955841E-05,0,0,0,6.26370184779205E-05,0.09180081428124,0.000914500469778,0.00011274663326,5.01096147823364E-05,0.002705919198246,0.000814281240213,2.50548073911682E-05,8.76918258690886E-05,0.000100219229565,6.26370184779205E-05,2.50548073911682E-05,0,0.003896022549327,0.003307234575634,0.000300657688694,0.00042593172565,0.000638897588475,2.50548073911682E-05,0.000526150955215,0.003169433134983,0.001227685562167,0.003996241778891,0.00011274663326,0,0.001991857187598,0.001252740369558,3.75822110867523E-05,6.26370184779205E-05,6.26370184779205E-05,6.26370184779205E-05,0.000563733166301,0.000388349514563,0,0,1.25274036955841E-05,0.012727842154713,0.000638897588475,2.50548073911682E-05,0,0,3.75822110867523E-05,0,0.001829000939555,0.001014719699342,0.00011274663326,1.25274036955841E-05,0,6.26370184779205E-05,0,0,0.00011274663326,0
ERR2136697,Mine 2,Mine,0.523611802507128,0.233662940670679,0.111757252115672,0.007614155767751,0.004593383717247,3.39412589944336E-05,1.13137529981445E-05,0.000758021450876,0.001991220527673,0.001108747793818,0.000169706294972,1.13137529981445E-05,1.13137529981445E-05,0.00048649137892,3.39412589944336E-05,0,5.65687649907227E-05,0.000169706294972,7.91962709870118E-05,1.13137529981445E-05,0,1.13137529981445E-05,4.52550119925782E-05,2.26275059962891E-05,4.52550119925782E-05,2.26275059962891E-05,2.26275059962891E-05,5.65687649907227E-05,0,0,2.26275059962891E-05,5.65687649907227E-05,1.13137529981445E-05,1.13137529981445E-05,0,0,1.13137529981445E-05,0,1.13137529981445E-05,5.65687649907227E-05,0,4.52550119925782E-05,0,1.13137529981445E-05,2.26275059962891E-05,0,0,1.13137529981445E-05,0,0,5.65687649907227E-05,0,0.000226275059963,5.65687649907227E-05,3.39412589944336E-05,3.39412589944336E-05,1.13137529981445E-05,0,0,1.13137529981445E-05,3.39412589944336E-05,0,0.000135765035978,1.13137529981445E-05,5.65687649907227E-05,0.000282843824954,0.000565687649907,6.78825179888673E-05,0.001187944064805,9.05100239851564E-05,0.000282843824954,6.78825179888673E-05,1.13137529981445E-05,0,0.000237588812961,0.00048649137892,1.13137529981445E-05,4.52550119925782E-05,1.13137529981445E-05,0,7.91962709870118E-05,0.000282843824954,1.13137529981445E-05,6.78825179888673E-05,0,0,4.52550119925782E-05,0.000101823776983,0,0.000113137529981,3.39412589944336E-05,0,2.26275059962891E-05,0,0,0,1.13137529981445E-05,0,0.064488392089424,0.000690138932887,0.00030547133095,9.05100239851564E-05,0.0012218853238,0.001414219124768,0.000158392541974,3.39412589944336E-05,0.000214961306965,0.000158392541974,1.13137529981445E-05,2.26275059962891E-05,0.006075485360004,0.003077340815495,0.001516042901751,0.000350726342942,0.000147078788976,1.13137529981445E-05,0.000905100239852,0.009661945060415,0.000701452685885,0.00158392541974,9.05100239851564E-05,0.000113137529981,0.00152735665475,0.000203647553967,0.000701452685885,9.05100239851564E-05,1.13137529981445E-05,0.000203647553967,0,0.000395981354935,0,6.78825179888673E-05,0,0.010205005204326,0.000135765035978,4.52550119925782E-05,0,0,0,0,0.001108747793818,0.000565687649907,0.000135765035978,0,1.13137529981445E-05,7.91962709870118E-05,0,0,1.13137529981445E-05,0
