"","average","sd","ratio","ava","avb","cumsum","p"
"Microbacterium",0.00178013127275586,0.00118431477711408,1.50308964065588,0.0039736593429063,0.00068626833464105,0.773615313857216,0.110889110889111
"Unclassified.genus.in.Burkholderiales",0.00177756937726524,0.00145833815121191,1.21890068897124,0.00362029209849075,0.00654519705695647,0.775807115721372,0.532467532467532
"Actinoplanes",0.00164273354878339,0.00170652162946564,0.962620994905156,0.00350714696839,0.00039441712263276,0.777832660547123,0.00799200799200799
"Paracoccus",0.00153847623787027,0.00116513613186877,1.32042616805874,0.00358078395372576,0.000667944587643167,0.779729652658514,0.177822177822178
"Conexibacter",0.00151609040879604,0.00212949794908494,0.711947343949082,0.0030799087273308,9.63346098871137e-05,0.781599042301882,0.021978021978022
"Unclassified.genus.in.Comamonadaceae",0.00150633087876069,0.000917227098879803,1.64226599999101,0.00159633824176959,0.00460899999929097,0.783456398121761,0.300699300699301
"Unclassified.genus.in.Enterobacteriaceae",0.0014882783061992,0.00109649308718011,1.35730751392757,0.00362963566561847,0.000653079053220071,0.78529149452229,0.131868131868132
"Unclassified.genus.in.Bacteroidales",0.00148506150816123,0.00166355451934654,0.892703840415509,0.000141548614175338,0.00308060645580698,0.78712262450439,0.004995004995005
"Hydrogenophilus",0.00147283208495703,0.00162878940584295,0.904249548574878,0.00295789815455726,1.22339846432001e-05,0.788938675202992,0.000999000999000999
"Escherichia",0.00143701921769798,0.000182676521744251,7.86646912245144,0.00304981489990943,0.000175776464513464,0.790710567451172,0.001998001998002
"Unclassified.genus.in.Flavobacteriaceae",0.00141478353777823,0.00124533326466442,1.13606821396477,0.00108352225101257,0.00320311677249301,0.792455042370204,0.013986013986014
"Micrococcus",0.00141271911241838,0.00131099953104856,1.07758933467235,0.00284636559533626,3.01110151243103e-05,0.794196971784453,0.001998001998002
"Proteiniphilum",0.00139389013824138,0.00146456244457137,0.951745105446373,0.000248322327656414,0.00293953764273426,0.795915684450467,0.00799200799200799
"Micromonospora",0.00133024177506509,0.00137919252867659,0.964507671993796,0.00308121770201097,0.000720415680531665,0.797555916578482,0.208791208791209
"Paraburkholderia",0.00122245396204376,0.000801281488952078,1.52562361529467,0.00301723026233476,0.000884778710870913,0.799063242766208,0.362637362637363
