"","average","sd","ratio","ava","avb","cumsum","p"
"Achromobacter",0.000886702143020183,0.000719893398417928,1.23171311887127,0.00140995433634996,0.00108139279872042,0.853274662365687,0.272727272727273
"Unclassified.genus.in.Candidatus.Magasanikbacteria",0.000866560932122825,0.0012901154221567,0.671692561177346,0.000214710409311277,0.0018994269907196,0.854250135805188,0.996003996003996
"Micromonospora",0.000848405106895401,0.00128375160119471,0.660879492657179,0.000720415680531665,0.00141015599909523,0.85520517152978,0.374625374625375
"Unclassified.genus.in.Caldiserica",0.000848277005177495,0.00123372548255365,0.687573546281684,1.63690862177012e-05,0.00170519108596764,0.856160063052368,0.0959040959040959
"Rhizobium",0.000829761373692792,0.000834720934912576,0.994058419991223,0.00123631553755068,0.00122635524803343,0.85709411183204,0.77022977022977
"Unclassified.genus.in.Bacteroidia",0.000824036880984938,0.000854986278274849,0.963801293568875,0.00165822436635929,1.14635114557602e-05,0.858021716644088,0.000999000999000999
"Desulfitobacterium",0.000821582347400449,0.000982601462711437,0.836129782601112,0.00167546085686549,3.87186593356101e-05,0.858946558427906,0.020979020979021
"Mycolicibacterium",0.000808384943044504,0.000887838664825555,0.910508828992413,0.00137954526881258,0.000908953012396382,0.859856544109929,0.353646353646354
"Ralstonia",0.000800971410591005,0.000903268292087207,0.886748065450386,0.0015717158920376,0.000796092626532194,0.860758184499967,0.97002997002997
"Unclassified.genus.in.Clostridiales",0.000789034651126053,0.000784691017710943,1.00553546977992,0.00168686395701482,0.000191536894811307,0.861646387875503,0.10989010989011
"Azoarcus",0.000777926705259349,0.000617000048871358,1.26082114042351,0.00148288333880242,0.000801527010288347,0.862522087218422,0.584415584415584
"Comamonas",0.000747442202537196,0.000406329499025136,1.83949775817521,0.00177626124987109,0.000339988218305284,0.863363470656227,0.247752247752248
"Unclassified.genus.in.Rhizobiales",0.000746987549713943,0.00101526859834775,0.735753623159026,0.000814585417764616,0.00116437897486875,0.864204342298799,0.879120879120879
"Sorangium",0.000743447798544201,0.00130296474018191,0.570581670874996,0.000416921588246423,0.0013318681283984,0.865041229301493,0.233766233766234
