"","average","sd","ratio","ava","avb","cumsum","p"
"Methanoculleus",0.00676064980340589,0.0151486618706615,0.446286930233705,0.0135716707462989,7.31691617601598e-05,0.606957113121825,0.000999000999000999
"Acetobacterium",0.00665537375791467,0.00695706762355242,0.956634909711615,0.0133398707015889,3.11903204342633e-05,0.614835509622951,0.000999000999000999
"Streptomyces",0.00617588949186416,0.00695508293448858,0.887967771202183,0.00708913840533389,0.00967849928875445,0.622146309577075,0.385614385614386
"Unclassified.genus.in.Candidatus.Moranbacteria",0.00591631727822434,0.00517686971035742,1.1428368124443,0.000519024921508779,0.0121910734243673,0.629149837108324,0.926073926073926
"Unclassified.genus.in.Gammaproteobacteria",0.00572764531943685,0.00724610242120064,0.790444984972736,0.0131101554252308,0.00228249731000047,0.635930021435414,0.000999000999000999
"Methanoregula",0.005581909877465,0.00593116396283972,0.94111542227413,0.011194281088126,3.88301470675885e-05,0.64253768929117,0.426573426573427
"Unclassified.genus.in.Candidatus.Berkelbacteria",0.00513434342308674,0.00692893311798181,0.741000574787222,6.88043573978381e-05,0.0103213640293925,0.648615543778594,0.00799200799200799
"Unclassified.genus.in.Rhodobacteraceae",0.00479227817449922,0.0039420876542939,1.21567012069842,0.0104034377293882,0.000823628894245683,0.654288473500609,0.000999000999000999
"Unclassified.genus.in.Nitrosomonadales",0.00457262832048266,0.00714356945438539,0.640104131370284,0.000749190896527371,0.00969406794394975,0.6597013894797,0.0949050949050949
"Azoarcus",0.00452189320142946,0.0102620681905241,0.440641507878979,0.00922508812498816,0.000801527010288347,0.665054247015949,0.00999000999000999
"Clostridium",0.00445294736898806,0.00416033265226054,1.07033445187815,0.00983289848396993,0.00103537917254285,0.670325488909736,0.045954045954046
"Unclassified.genus.in.Chloroflexi",0.00374359972864995,0.00465922725873251,0.803480817904632,0.000590062520859857,0.00797948915119401,0.674757030108866,0.00899100899100899
