"","average","sd","ratio","ava","avb","cumsum","p"
"Rhodoferax",0.00214950167266983,0.00349217102373844,0.615520161543733,0.0032620421663024,0.00281662511274131,0.718643364249557,0.420579420579421
"Nitrospira",0.00214552646587737,0.00447467969949534,0.479481574093302,0.00438370032877332,0.000441836162969233,0.72133293957878,0.466533466533467
"Sulfitobacter",0.00200850108120327,0.00168755571993206,1.19018356400352,0.000229413916091074,0.00424071995170353,0.72385074350366,0.000999000999000999
"Unclassified.genus.in.Comamonadaceae",0.0020040613087424,0.00311147108776106,0.644088038171191,0.00257500547043383,0.00307564635210166,0.726362981847007,0.158841158841159
"Sideroxydans",0.00198927840291232,0.00373011256451743,0.533302512593122,0.00244304288428996,0.0024032925328576,0.728856688729918,0.251748251748252
"Syntrophus",0.00192879487819802,0.00350019281753013,0.551053892956403,0.00344971390857449,0.00123410947354325,0.731274575063196,0.273726273726274
"Unclassified.genus.in.Candidatus.Edwardsbacteria",0.00192697176826202,0.00696336240292269,0.276730070440284,0.00386021092539612,1.98147425209999e-05,0.733690175993994,0.285714285714286
"Unclassified.genus.in.Propionibacteriaceae",0.00192418530232645,0.00548585501427305,0.350753947619856,0.000162275155627073,0.00381247214737016,0.736102283884667,0.248751248751249
"Unclassified.genus.in.Candidatus.Azambacteria",0.00183667442246638,0.00244786433782499,0.750317080111687,0.00371868714144403,7.18283722676671e-05,0.738404690446899,0.227772227772228
"Rhodobacter",0.00182398734492661,0.00148382893531416,1.22924368268936,0.000518366298423951,0.00414230041867129,0.740691192823704,0.000999000999000999
"Desulfosporosinus",0.00174425288563602,0.00855877858289502,0.203796940035575,0.00347913525004303,0.000952676447872845,0.742877742187575,0.676323676323676
"Cupriavidus",0.00171234925515294,0.0023797945688988,0.7195365841789,0.003658700512756,0.00252736836001044,0.745024298002624,0.999000999000999
"Unclassified.genus.in.Burkholderiales",0.00169371903695697,0.00199988014960823,0.846910269742297,0.00329094730525411,0.00339748813577173,0.747147499468037,0.857142857142857
"Unclassified.genus.in.Firmicutes",0.00166247009849209,0.00169814311656577,0.978992926022739,0.00189279709202619,0.00336554848913048,0.749231528089257,0.0979020979020979
"Unclassified.genus.in.Candidatus.Kaiserbacteria",0.00165084935805679,0.00184088462496794,0.896769594175703,0.00340938279345899,0.000148086750737479,0.751300989257091,0.1998001998002
"Unclassified.genus.in.Candidatus.Zambryskibacteria",0.00163291332792803,0.00226012920726528,0.722486715661635,0.00335143147263332,0.000130842641940108,0.75334796629112,0.526473526473527
"Sphingopyxis",0.00161349293251434,0.00196289557685538,0.821996315819919,0.00312844388205097,0.00176071721616728,0.755370598430216,0.393606393606394
"Stenotrophomonas",0.001536709141597,0.00215587683784294,0.712800061034358,0.00226162636567881,0.00378486108117955,0.757296976436343,0.989010989010989
"Variovorax",0.00152393935428023,0.00220225173862259,0.691991441102638,0.00168989237647112,0.00297909317318059,0.759207346574251,0.20979020979021
"Unclassified.genus.in.Candidatus.Amesbacteria",0.00152294574229885,0.0024605460905319,0.618946236430641,0.00306690582191054,3.01049538758655e-05,0.761116471146413,0.268731268731269
"Curvibacter",0.00148972273709065,0.00579986612163409,0.256854676616386,0.0025365673151241,0.00124093598903069,0.762983948236435,0.148851148851149
"Staphylococcus",0.0014825671620579,0.0032031452732658,0.462847306499568,0.00304686813415474,0.00173076405148471,0.764842455286524,0.85014985014985
"Polaromonas",0.00141614924461982,0.00196823022362323,0.719503860688054,0.00165320682995852,0.00239085810111115,0.766617702588947,0.128871128871129
"Methylobacterium",0.00140143412706712,0.00194901493398044,0.719047403195108,0.00199615426109319,0.00237933105043963,0.768374503408529,1
"Hydrogenophaga",0.00137363281345489,0.00168555054684404,0.814946081579594,0.00163734758229644,0.00272406329640446,0.770096453235407,0.0559440559440559
